25
121	97	108	25	51	123	83	82	95	30	25	44	29	29	16	112	19	58
24	43	95	16	21	6	104	36	87	26	72	112	99	58	95	24	78	35
46	108	111	54	126	16	61	64	108	109	103	43	15	37	23	53	9	116
88	68	26	23	70	48	75	13	57	10	16	7	8	97	37	127	115	29
64	51	15	6	117	47	45	73	113	1	74	114	113	49	92	64	95	49
64	3	101	57	73	10	108	75	28	37	126	72	15	49	102	16	20	126
111	65	12	47	66	10	76	20	112	13	49	124	83	40	108	106	120	83
85	3	0	66	39	29	90	121	15	59	96	69	66	77	100	117	53	23
67	17	18	106	31	74	112	61	66	111	100	14	70	44	41	106	15	12
89	27	78	97	39	65	59	52	0	65	80	98	35	62	77	119	68	58
115	30	112	35	44	68	54	13	115	125	100	31	124	108	125	36	64	96
11	103	78	106	34	13	119	97	78	123	81	33	55	45	11	89	118	4
107	34	73	2	84	104	41	65	48	116	79	109	89	21	35	38	44	22
51	61	71	40	92	11	25	47	84	11	34	33	24	16	88	53	74	6
89	54	24	97	29	70	104	16	122	5	85	47	117	89	124	57	32	85
63	67	32	110	57	117	82	83	37	1	74	107	77	112	46	60	99	61
57	68	122	4	82	124	9	61	77	33	11	123	31	21	124	81	113	67
49	122	83	26	6	99	2	83	6	38	66	122	52	17	102	23	50	63
30	76	7	44	59	26	48	17	97	54	14	50	27	58	24	122	36	40
60	70	123	113	120	37	95	117	10	125	16	80	93	27	124	118	77	96
64	32	61	114	23	63	16	14	92	125	122	17	17	127	108	22	113	106
85	90	100	100	71	17	46	26	111	54	27	104	118	34	15	108	99	98
114	65	21	16	39	84	51	75	31	30	82	44	62	101	35	91	1	46
42	123	0	9	15	18	6	58	123	122	87	97	96	34	112	71	76	121
109	14	16	42	71	11	2	59	73	124	124	81	60	69	90	23	83	71
88	126	30	77	31	76	113	86	71	82	0	86	82	43	123	34	79	42
9	110	41	10	29	109	51	68	82	55	8	127	54	28	38	115	108	60
49	102	101	53	109	79	127	91	69	48	21	58	80	48	37	84	24	79
4	87	107	75	98	66	103	76	36	81	103	124	116	60	27	61	13	82
74	29	0	109	106	11	34	75	1	120	108	66	27	109	57	21	106	67
122	114	114	75	114	39	33	21	110	3	17	56	117	44	103	89	54	33
66	127	54	16	127	82	79	48	7	68	74	39	61	53	117	109	117	21
67	1	93	63	90	91	71	80	28	59	38	117	70	61	107	32	104	63
61	18	90	52	21	45	121	74	127	69	76	13	98	127	12	110	83	14
28	69	61	72	70	122	101	9	97	122	62	66	7	126	58	40	55	34
44	1	100	64	125	53	13	112	61	115	65	2	92	106	96	101	44	109
84	109	104	83	9	54	124	10	114	38	2	34	8	77	39	97	89	86
80	91	98	96	84	21	95	19	52	14	72	27	28	29	83	108	12	107
48	105	92	19	123	90	66	94	116	55	107	51	40	2	22	127	24	59
55	32	119	37	80	26	65	6	51	4	24	62	77	77	87	113	121	119
40	69	104	64	14	64	112	74	80	118	89	20	46	107	52	80	95	60
34	119	107	58	2	95	24	88	42	79	32	54	51	75	58	72	70	61
66	117	81	108	36	66	89	108	79	67	34	17	76	38	127	94	103	76
17	52	17	125	66	34	82	77	101	23	30	39	74	122	5	73	7	123
8	123	93	27	103	107	111	111	6	109	68	69	55	104	87	70	103	3
125	33	99	71	37	30	6	116	97	58	19	37	18	120	9	48	125	98
61	55	87	92	119	17	117	22	6	69	122	35	70	110	107	6	91	49
1	4	11	32	53	14	97	18	34	54	101	123	59	113	99	47	35	88
69	37	31	86	70	123	73	104	120	116	71	107	57	70	48	49	109	44
27	112	22	123	74	55	47	43	6	62	39	117	125	115	100	121	72	78
43	50	81	42	27	4	12	104	79	0	18	116	95	47	119	126	31	61
89	97	30	124	108	108	35	102	80	51	106	92	21	6	8	115	90	70
70	113	50	89	15	62	21	104	39	92	36	31	87	51	36	100	50	89
64	114	121	10	17	107	29	113	107	112	125	30	91	3	47	57	63	108
58	88	20	95	62	122	96	64	22	115	79	0	126	15	19	40	117	18
68	65	23	64	99	101	27	83	125	96	16	108	76	97	26	46	120	126
29	59	12	23	19	45	46	106	6	41	103	55	39	16	95	23	7	39
57	64	85	25	31	78	51	13	49	82	103	21	66	30	115	37	117	124
28	37	32	65	77	53	31	73	95	127	59	65	7	96	69	105	11	60
110	118	118	20	28	122	64	126	109	126	60	67	122	109	50	63	62	126
115	52	119	77	63	109	89	57	104	1	71	90	119	67	59	36	112	6
40	15	27	76	61	47	77	94	8	106	64	22	55	39	23	81	83	13
116	25	24	123	71	67	88	47	119	107	56	86	57	31	64	96	125	34
34	18	117	69	48	78	14	71	121	38	63	86	117	93	11	122	49	87
93	29	94	108	118	33	91	117	88	33	72	21	13	0	122	84	74	35
113	39	16	85	116	43	62	76	14	70	49	55	109	108	3	60	40	110
65	2	24	81	127	115	94	74	113	64	96	88	48	96	73	40	105	14
111	38	75	27	53	78	68	97	13	51	107	46	111	117	64	112	90	13
100	9	56	82	9	85	15	70	39	127	109	62	68	0	22	62	5	115
0	62	74	88	107	67	2	9	84	100	88	8	101	65	114	125	14	122
31	104	72	126	9	95	29	32	111	38	59	116	2	18	107	3	37	47
106	79	110	89	12	71	35	42	100	64	1	86	51	24	52	83	93	92
62	106	28	85	22	118	62	51	65	118	30	4	24	117	127	59	30	51
18	33	1	59	42	32	24	73	106	93	1	28	52	89	56	118	22	121
3	54	113	84	73	40	18	21	90	5	101	126	39	52	63	113	121	39
62	84	65	118	48	70	23	96	126	34	26	31	111	109	120	49	37	67
80	104	58	78	11	58	112	17	120	91	89	88	91	119	124	122	53	27
21	42	104	106	17	61	38	52	127	99	39	94	29	45	72	91	23	97
62	83	120	23	65	91	8	29	97	8	86	61	91	79	41	77	19	24
3	78	110	1	64	67	116	47	52	97	20	23	116	21	100	81	109	46
29	6	48	66	124	59	127	105	35	95	33	37	92	28	2	89	90	120
94	73	84	96	89	81	15	28	40	98	85	79	108	28	46	19	78	56
39	9	71	86	84	107	37	31	4	105	111	74	90	118	6	6	66	25
72	82	99	39	29	106	101	88	112	25	68	37	55	113	23	92	13	109
113	96	73	6	34	56	79	117	61	28	16	85	5	44	41	70	119	116
27	54	23	9	51	56	19	91	123	122	89	97	91	38	4	106	29	80
72	121	77	98	55	59	50	55	119	82	122	88	67	81	47	122	122	43
33	70	109	121	97	27	112	32	66	92	113	11	68	43	21	35	88	78
41	113	55	72	87	87	17	32	107	47	61	27	1	54	12	73	38	35
62	26	59	97	81	50	116	5	20	49	64	34	114	127	32	38	93	101
26	118	57	119	108	100	81	109	12	76	5	9	52	109	117	35	107	71
77	86	104	9	45	121	65	99	93	13	58	5	11	118	57	6	97	2
97	45	55	45	14	14	54	78	54	70	40	88	2	22	127	6	86	24
36	14	79	121	55	17	61	11	69	65	73	37	58	69	92	81	50	15
9	125	19	63	96	79	82	10	52	53	64	127	113	42	9	40	103	24
86	105	118	58	75	106	127	70	81	82	31	1	16	46	63	7	103	48
120	109	24	21	70	1	49	83	45	7	79	2	31	95	8	15	29	25
84	25	20	30	36	87	117	74	9	88	112	101	26	0	8	6	25	61
43	89	47	73	10	27	16	106	62	48	30	7	87	101	65	4	28	61
55	27	121	8	31	5	69	109	24	109	71	38	67	108	21	46	22	113
89	6	95	52	25	103	82	82	76	17	31	24	83	115	5	62	83	9
89	58	126	10	34	34	19	97	47	127	53	60	96	77	88	54	35	94
18	84	35	83	69	51	107	9	60	1	56	57	0	79	44	83	61	25
74	62	91	97	12	96	108	119	93	73	49	122	120	9	83	127	10	79
97	9	61	71	6	61	125	28	44	81	57	86	19	4	43	24	57	7
68	55	3	92	10	92	84	67	86	107	121	41	28	92	11	96	14	91
49	62	60	126	23	85	23	0	51	75	119	75	0	88	57	37	105	47
39	90	116	101	75	110	19	96	62	58	100	41	87	99	30	125	62	124
12	81	116	108	7	20	72	97	81	109	35	60	36	14	73	95	14	18
61	117	123	81	70	98	67	121	118	114	23	127	82	43	119	46	107	126
3	36	37	104	118	16	38	76	17	58	95	86	43	96	47	122	23	90
23	57	56	99	63	62	70	127	86	104	78	63	95	20	36	62	77	2
63	107	110	120	54	43	122	70	5	104	96	2	114	36	59	104	29	41
103	123	96	112	63	1	19	64	104	30	66	16	94	75	117	56	75	67
84	33	19	59	117	2	62	20	71	25	97	60	114	24	13	68	47	41
91	60	45	98	10	96	109	7	58	86	68	54	73	66	5	16	78	51
56	114	101	88	89	14	33	62	55	90	117	107	50	75	58	94	100	56
93	60	6	97	120	53	56	67	43	94	61	101	27	63	41	114	126	44
38	31	117	86	26	96	20	103	116	9	18	17	87	22	104	46	27	98
124	100	92	33	6	107	65	100	113	50	109	1	17	98	106	68	9	102
54	84	69	112	11	103	118	101	108	22	13	35	61	72	55	37	23	91
100	77	27	88	11	70	57	65	73	13	100	53	24	117	28	38	70	123
33	6	19	21	120	56	47	111	37	56	127	118	123	79	79	9	100	71
91	16	20	100	69	111	27	93	55	72	14	12	117	78	43	119	75	48
70	77	36	100	57	55	119	4	99	8	96	90	6	80	40	82	41	26
33	80	104	18	90	79	54	35	113	35	1	13	38	48	88	108	125	127
17	56	75	28	6	80	123	10	125	116	123	85	93	127	102	67	34	91
101	18	112	65	84	35	68	113	1	26	104	93	81	117	63	100	6	47
96	5	72	24	32	30	103	12	41	96	89	9	16	43	64	80	123	92
71	114	56	31	58	99	16	40	118	76	57	16	31	45	70	34	69	1
34	36	114	17	119	34	75	9	50	22	54	113	77	76	28	57	97	103
29	111	49	5	77	56	83	15	68	105	85	57	20	85	118	70	49	124
119	44	64	76	22	64	1	77	104	76	81	58	32	101	33	23	67	91
35	73	82	74	31	62	118	104	12	57	87	83	76	111	88	124	10	21
50	71	65	117	50	53	114	112	29	87	48	126	93	1	88	88	107	65
122	103	54	95	56	14	111	77	39	97	127	107	24	82	98	86	77	0
93	52	20	109	57	112	5	65	57	102	112	24	49	54	4	56	40	72
50	35	46	92	114	19	90	40	105	93	91	20	20	42	45	92	13	23
93	41	96	77	10	9	95	125	41	124	121	31	106	48	31	124	56	40
38	113	56	118	34	86	118	3	86	41	10	62	9	117	45	12	41	41
56	91	77	105	62	18	28	32	109	82	126	29	43	90	71	89	101	127
109	100	67	62	38	26	98	36	53	52	12	0	126	90	87	106	124	55
85	69	23	81	83	101	29	43	83	65	103	91	83	15	127	27	41	51
120	39	46	81	47	36	112	65	46	16	32	60	78	82	37	13	115	77
23	55	42	42	24	98	82	40	87	24	108	80	4	115	106	120	88	19
97	20	79	124	118	102	64	28	62	107	74	66	49	78	102	42	125	71
83	69	2	86	39	118	73	74	111	105	114	69	26	31	28	114	25	59
77	25	6	99	126	14	126	97	104	22	106	11	76	73	42	71	73	56
67	93	20	13	8	76	50	92	97	86	33	104	19	37	70	77	1	75
7	34	73	56	115	51	19	29	82	118	112	102	0	18	79	91	17	107
117	31	63	62	77	28	83	115	109	103	81	26	19	126	51	58	27	62
66	1	127	88	46	81	112	1	115	21	19	110	92	122	110	12	120	19
62	113	64	59	10	7	116	85	19	62	47	79	89	62	19	97	78	39
47	43	76	52	29	77	62	106	54	0	89	88	26	16	52	19	32	123
93	79	9	70	50	116	36	115	46	77	0	33	122	48	104	116	44	74
76	5	41	120	9	53	59	2	6	24	6	36	103	42	67	22	95	44
26	88	33	102	53	103	120	65	23	26	35	36	16	115	62	23	28	69
53	80	120	118	2	25	96	127	114	29	51	91	100	61	41	103	55	32
122	84	54	112	84	44	105	28	107	112	61	72	20	85	89	38	96	7
53	126	116	106	90	115	67	0	122	40	67	14	40	23	118	3	119	113
22	73	82	68	49	108	63	72	106	14	45	11	3	61	11	110	34	91
42	0	66	121	33	118	79	111	21	19	104	27	115	123	115	33	36	40
37	27	30	22	81	74	26	100	105	95	116	35	30	31	68	53	125	8
43	33	33	10	52	97	18	26	22	93	39	22	108	62	10	17	76	77
62	48	59	79	34	106	122	28	15	122	57	57	109	9	35	5	34	27
30	93	78	87	77	58	53	32	109	32	62	46	49	2	79	0	125	5
61	21	72	61	33	61	50	44	88	9	98	41	20	105	5	36	4	97
36	84	38	70	123	125	18	17	126	66	123	121	69	53	25	101	45	54
91	28	107	93	127	95	61	100	58	18	114	123	110	31	40	1	38	2
73	80	13	70	16	24	57	89	19	21	112	4	7	115	32	61	120	74
97	98	68	93	110	15	81	109	54	40	23	100	96	124	38	49	89	105
67	84	30	30	122	6	70	41	16	45	72	106	55	31	51	7	21	66
127	83	80	54	42	55	99	92	106	65	78	73	114	43	36	5	121	64
118	64	83	39	118	12	59	84	80	117	77	45	33	55	11	88	117	26
75	121	55	18	100	117	56	115	80	7	34	69	98	82	24	66	62	38
82	112	66	110	21	18	85	40	93	83	31	37	81	69	83	99	78	119
99	124	73	38	50	116	44	123	86	121	120	7	12	9	93	52	34	91
0	13	95	65	0	93	114	93	101	35	81	110	46	94	123	117	50	114
63	65	112	0	112	119	78	68	117	29	66	33	64	82	80	17	106	6
16	98	34	84	53	117	16	117	37	47	102	54	8	16	9	57	72	116
37	13	104	22	4	92	32	100	108	112	31	53	36	21	127	85	89	81
114	59	96	59	17	9	61	20	56	61	49	89	84	61	25	105	111	79
81	127	29	64	72	58	23	104	102	46	79	45	26	90	85	3	40	53
26	56	87	66	6	62	9	52	67	18	21	3	4	68	94	75	61	99
68	29	109	84	55	18	116	72	88	16	48	23	120	16	1	83	44	35
91	30	56	113	5	63	56	73	111	0	68	117	86	78	36	118	26	86
43	124	42	79	32	55	75	85	118	103	84	99	71	77	48	50	111	53
117	61	16	10	102	104	31	67	5	48	73	103	127	29	81	34	123	84
52	25	88	57	71	93	110	75	13	108	56	79	124	100	90	46	96	27
122	48	116	69	68	43	49	32	126	79	77	61	25	118	13	109	40	6
108	105	112	9	102	108	120	29	126	122	15	61	110	67	78	47	58	36
81	101	104	74	55	94	102	117	127	29	20	79	79	103	42	22	1	47
75	31	118	65	47	120	39	37	112	49	97	24	5	25	10	21	17	71
35	37	1	51	78	116	52	108	95	110	30	49	9	115	98	70	95	28
126	83	10	89	28	24	84	15	98	88	42	96	95	85	98	98	65	77
15	1	113	41	34	75	61	96	121	103	126	1	101	4	94	28	64	82
21	55	121	83	66	82	98	23	12	99	60	26	65	34	59	57	127	90
99	122	53	87	52	68	80	67	38	32	92	117	96	36	102	24	13	58
39	6	38	83	57	8	55	4	60	47	85	107	9	72	115	3	114	74
10	54	53	72	68	90	41	34	1	34	50	89	91	91	61	20	107	0
105	102	95	29	22	108	56	106	114	55	115	19	61	92	17	27	41	97
68	5	84	92	57	11	8	11	8	57	100	62	119	102	107	123	32	16
118	85	57	99	86	77	2	122	74	90	108	116	28	59	111	37	88	3
55	47	15	46	100	15	82	9	77	41	35	95	44	38	42	85	93	86
13	66	0	115	1	68	64	112	91	79	2	76	50	117	81	8	82	106
121	41	101	65	91	65	103	110	113	121	34	77	113	35	62	113	92	114
46	72	10	30	21	54	104	32	94	79	91	16	33	104	95	101	95	43
120	33	61	120	79	90	6	74	59	10	102	26	93	92	51	29	91	45
75	36	117	49	7	36	4	109	37	0	52	52	118	17	101	11	85	122
76	49	10	78	63	57	90	38	9	104	20	115	91	11	109	119	100	100
15	124	13	105	123	68	107	2	0	5	91	30	101	34	10	101	8	76
93	119	0	61	74	110	49	36	43	107	37	126	99	113	42	34	65	46
7	37	76	57	122	100	19	5	111	64	117	49	65	119	67	0	92	69
103	106	24	25	88	56	43	107	99	65	125	115	39	70	104	32	96	54
29	81	30	5	6	63	0	2	84	56	25	27	47	39	38	53	21	57
87	13	58	80	38	49	57	28	13	2	12	80	46	122	52	122	18	16
63	42	23	73	33	6	40	9	86	40	5	52	19	61	53	23	45	111
33	4	88	114	26	17	55	32	43	13	7	113	28	0	37	47	8	39
81	83	21	29	112	122	81	125	23	60	9	2	71	89	8	112	68	57
46	16	100	102	126	69	3	33	0	85	38	40	43	123	92	58	19	7
113	105	47	76	10	123	29	35	104	80	98	70	66	69	24	0	19	69
81	70	5	29	65	82	110	69	66	84	109	121	3	78	0	107	41	6
40	118	124	67	1	79	12	127	5	39	4	63	10	35	61	78	69	16
23	0	43	12	43	28	122	119	25	123	24	48	75	46	125	21	22	88
30	7	114	11	4	72	29	18	53	83	48	100	90	41	20	100	59	91
38	31	82	19	117	2	93	34	55	78	37	58	31	39	22	57	126	64
72	7	73	79	113	75	24	125	104	23	112	12	69	106	54	77	103	35
75	90	123	60	89	88	80	105	46	77	30	35	88	62	57	65	37	102
35	97	21	42	54	58	52	88	86	23	81	95	72	25	61	50	65	81
7	74	118	85	98	28	17	10	69	29	45	106	83	53	110	75	48	56
0	73	98	73	90	43	105	30	3	119	44	62	24	127	47	80	45	12
3	68	65	32	102	54	105	89	108	8	126	94	16	15	119	51	47	65
37	61	126	102	61	97	32	30	14	51	12	4	118	42	113	94	58	56
68	55	16	34	26	119	22	56	81	82	27	73	3	103	2	76	55	43
56	21	84	33	91	41	20	57	17	12	30	54	40	7	60	20	27	30
125	97	94	119	5	33	41	123	73	24	32	118	3	29	21	72	88	23
127	94	73	75	118	115	120	116	59	33	82	5	34	24	73	97	21	127
26	68	102	124	101	52	125	68	44	86	57	67	48	17	101	35	13	48
104	113	112	125	14	33	55	78	13	91	44	42	38	23	42	56	72	83
4	95	13	69	6	105	28	47	19	3	84	67	113	70	49	82	114	10
60	93	75	110	101	63	68	120	91	71	104	33	27	113	3	73	11	13
111	34	9	64	48	52	7	95	112	83	4	37	125	125	26	21	99	68
102	97	99	124	30	92	24	59	58	54	8	87	70	6	90	81	16	93
30	23	105	119	27	26	33	115	47	118	14	90	58	8	65	75	43	51
112	41	27	63	107	93	78	12	84	46	122	62	25	73	78	0	46	109
111	12	114	41	63	22	116	110	103	75	41	85	43	32	66	34	62	54
125	25	14	109	41	125	70	121	101	6	95	99	119	76	78	1	3	67
56	26	57	73	101	38	110	66	126	49	66	123	49	66	90	16	89	18
118	60	95	30	30	88	15	72	2	4	74	76	81	111	126	5	19	33
46	25	79	96	16	50	30	28	94	21	33	112	12	38	22	62	94	8
13	86	109	98	92	121	83	39	53	2	12	118	49	43	49	55	60	118
19	91	26	52	54	13	71	36	13	20	90	32	101	64	31	78	57	104
18	11	120	127	68	64	20	92	30	121	127	104	48	50	81	28	26	95
5	1	25	90	68	12	103	118	7	37	54	62	74	119	16	107	21	87
74	89	41	8	45	111	74	19	16	44	74	89	20	17	91	82	36	53
81	124	100	7	14	126	35	12	15	94	2	65	51	74	77	1	22	85
89	31	78	33	117	23	124	91	90	36	12	81	1	110	106	100	92	12
35	54	27	110	46	80	95	126	98	101	34	50	119	71	35	21	47	55
25	114	51	68	102	91	93	5	3	114	81	6	92	73	113	73	118	99
120	78	6	51	79	25	47	118	99	73	97	117	20	95	25	125	83	91
87	35	103	7	58	104	4	53	37	42	118	87	47	23	65	33	123	32
124	124	108	126	58	71	38	51	22	49	91	50	76	127	26	10	15	126
37	61	56	102	105	42	33	119	11	69	5	7	2	102	75	20	76	48
4	19	117	27	118	91	73	23	1	71	22	77	106	9	114	81	65	19
23	127	60	67	10	19	70	120	79	83	120	94	25	97	65	31	20	31
3	114	4	44	78	113	96	1	65	55	81	76	69	58	65	118	68	106
84	30	18	88	4	124	25	18	106	103	93	74	104	85	34	113	60	30
79	38	69	96	113	54	8	57	39	95	88	18	36	91	95	58	93	63
40	64	116	24	56	21	86	56	110	44	79	80	117	0	102	106	54	29
58	118	24	43	13	127	34	4	20	41	92	47	48	127	125	27	89	66
12	96	92	2	88	52	26	97	23	93	95	0	85	37	78	107	83	97
37	6	17	24	3	116	106	18	27	75	123	105	125	125	54	97	68	67
24	70	124	90	60	78	47	6	28	4	37	80	98	124	17	0	21	90
94	41	74	119	20	29	123	13	98	51	36	43	71	96	1	42	53	30
72	86	2	31	79	109	49	106	17	49	63	75	67	56	91	60	123	15
74	54	97	44	16	91	25	110	50	63	35	52	56	49	42	72	125	99
4	19	33	19	91	98	126	55	4	10	73	46	119	102	87	103	53	125
109	52	112	102	125	9	31	105	107	38	3	45	80	23	42	9	31	4
116	53	38	45	62	65	40	12	18	19	95	24	109	95	109	37	39	37
94	37	82	9	95	105	86	113	78	25	70	20	95	65	87	5	13	22
56	19	125	59	122	93	122	92	7	123	97	63	62	49	7	57	47	38
98	17	16	121	62	21	93	98	94	104	71	7	36	27	28	65	110	101
40	106	39	45	14	76	98	96	114	77	28	17	88	100	36	85	25	74
15	5	40	104	99	94	29	0	18	100	52	93	11	50	5	110	65	0
65	19	114	40	59	111	110	56	60	14	100	29	78	95	73	111	126	107
22	65	25	56	8	104	56	124	92	121	110	39	58	64	20	62	50	108
106	93	104	17	57	61	25	127	36	92	16	71	61	74	56	70	44	75
13	44	37	40	2	7	75	107	88	57	34	24	108	12	7	3	15	51
64	11	52	43	110	40	6	113	63	22	51	73	19	73	104	99	57	13
39	21	115	49	51	46	65	4	72	20	55	27	122	123	119	91	8	93
12	104	82	42	87	50	113	33	25	120	47	124	83	44	31	72	21	113
105	90	114	44	10	92	79	119	58	59	126	16	19	113	20	23	23	16
46	41	126	89	126	90	43	81	99	54	107	108	76	74	29	65	112	124
39	71	9	14	79	79	11	89	97	25	56	41	12	36	5	22	2	107
10	90	88	2	76	99	123	64	109	75	29	93	34	90	10	108	19	97
64	58	88	45	81	115	19	109	63	69	48	104	82	35	44	117	25	96
20	59	77	110	118	88	106	79	27	126	84	0	63	95	56	93	96	28
121	11	102	69	57	40	96	38	26	25	112	26	14	8	5	46	15	27
86	39	79	12	72	56	34	120	58	89	20	110	100	109	63	63	25	61
44	98	46	106	47	99	40	109	122	95	112	32	25	48	126	14	3	121
104	11	18	111	38	14	34	77	68	60	114	87	75	71	3	127	118	114
107	33	32	9	53	47	12	110	27	91	118	84	87	124	95	43	88	113
2	104	86	27	117	29	91	120	84	14	83	112	81	73	94	122	126	102
12	65	110	32	101	94	88	58	26	2	106	62	115	69	42	20	85	24
5	19	83	20	74	77	2	104	91	104	52	62	26	119	7	115	106	105
67	4	82	65	18	15	122	14	78	69	53	6	103	108	89	90	120	106
115	20	90	94	19	65	124	49	51	12	104	83	18	56	46	39	21	4
51	43	2	91	7	93	69	115	54	6	14	87	43	37	105	96	66	113
79	52	36	11	33	75	90	26	83	108	67	45	46	107	91	94	112	125
66	64	114	124	57	35	100	59	44	85	67	126	15	109	53	96	48	114
52	37	25	27	24	83	118	14	22	65	115	70	48	26	97	83	72	78
43	95	3	88	94	57	99	14	46	13	103	89	111	53	55	86	33	24
119	15	46	73	106	68	31	120	13	86	57	115	29	80	103	36	86	87
19	14	2	38	64	14	19	122	73	126	45	9	87	116	25	98	101	83
12	44	65	31	64	20	32	46	21	95	127	123	16	30	123	35	79	91
42	120	61	22	80	10	124	27	126	74	35	38	21	41	60	0	20	127
36	98	94	98	50	6	34	46	38	37	7	30	94	5	94	84	98	82
63	86	20	124	86	55	16	12	6	93	10	114	68	126	9	108	89	37
4	7	25	107	109	17	105	44	90	41	52	109	24	125	77	22	103	1
80	21	57	84	16	41	76	73	5	33	33	103	22	21	98	79	55	99
15	97	104	122	50	36	59	72	70	122	9	37	99	109	14	66	18	66
101	46	13	49	124	67	125	10	85	89	67	94	70	96	75	108	33	23
100	52	50	89	22	98	0	91	7	102	69	15	124	111	9	81	108	29
82	82	68	23	9	73	20	50	114	32	51	47	92	124	94	83	9	76
47	34	76	109	83	115	119	41	36	23	12	121	32	28	59	93	113	40
8	5	0	97	42	112	56	45	75	67	31	104	117	65	35	12	53	69
81	76	3	63	2	18	64	81	106	67	37	24	7	5	38	112	38	127
1	27	104	57	92	88	73	41	86	32	127	21	49	75	58	116	34	52
38	103	36	105	22	53	76	23	86	62	44	109	28	90	43	80	99	10
109	97	100	41	18	45	106	44	77	111	79	17	26	10	39	85	56	52
75	114	21	9	74	83	20	49	109	56	38	108	65	80	112	33	96	65
10	26	118	37	42	41	127	18	118	44	56	4	16	108	29	123	30	70
55	30	38	98	27	116	92	60	62	50	58	45	15	22	112	97	111	98
120	40	51	1	20	102	126	82	88	1	1	95	39	74	110	51	76	119
84	90	111	118	76	108	16	124	29	112	39	52	25	62	97	123	10	32
69	106	114	37	123	87	79	94	12	15	49	27	82	18	54	15	50	73
5	35	72	102	112	82	36	50	98	86	85	47	37	125	52	57	36	35
31	78	50	58	0	4	45	88	62	64	12	69	41	117	118	9	7	118
45	21	93	41	71	111	21	117	1	9	123	30	40	114	80	94	8	96
53	97	26	12	39	108	71	20	13	95	41	120	25	84	122	82	115	0
71	127	24	106	67	112	47	7	92	70	86	124	25	55	63	91	127	79
46	100	18	94	28	59	21	116	49	11	110	17	118	110	1	89	2	35
96	81	30	55	63	21	99	113	113	67	19	105	86	3	91	63	87	29
61	33	0	73	72	126	57	37	98	99	44	92	51	115	88	59	113	71
19	2	66	1	54	6	37	47	38	6	114	54	85	85	28	85	21	47
95	123	64	96	116	92	59	32	20	111	0	56	32	106	72	23	59	46
25	36	58	67	24	18	106	8	99	114	46	8	83	69	76	87	17	44
15	77	6	0	47	107	123	8	17	76	33	27	110	63	43	19	118	23
104	69	5	16	65	98	5	28	84	11	26	89	23	70	9	87	83	53
18	117	20	121	55	1	64	98	117	58	3	35	25	80	119	112	40	45
55	10	66	70	16	116	50	78	78	89	35	7	96	109	75	47	32	31
15	22	127	27	95	63	48	56	4	88	23	46	28	58	5	124	44	60
6	22	81	109	99	19	115	110	18	74	49	88	118	3	4	77	34	62
30	19	8	24	98	98	91	6	6	114	63	43	68	61	55	90	98	29
8	50	55	121	61	37	16	123	47	79	22	117	24	18	95	21	93	63
3	19	63	42	43	63	88	86	63	4	50	115	91	26	29	120	17	72
6	7	30	85	121	101	47	12	96	76	115	57	12	53	19	59	44	116
24	61	117	71	41	101	48	46	0	72	80	68	92	38	99	71	61	28
82	0	22	100	56	5	10	91	90	52	116	80	90	18	43	10	24	67
88	106	39	80	8	79	88	48	77	6	35	24	95	122	126	107	6	124
39	120	19	4	51	92	121	19	110	55	61	64	48	117	70	77	117	59
52	3	66	113	113	10	25	59	3	101	4	73	106	65	62	61	11	60
119	7	117	35	127	8	55	33	123	18	86	118	25	42	120	25	9	125
123	73	46	80	98	50	19	124	71	53	44	91	27	17	61	39	51	23
117	95	94	22	25	25	107	70	109	94	60	16	11	91	69	82	55	83
94	85	17	84	39	53	112	110	72	118	34	80	29	39	84	112	74	48
114	68	3	116	125	49	76	27	114	111	73	21	92	124	91	21	42	64
24	41	20	101	10	92	70	2	89	120	120	92	12	107	54	32	122	64
59	33	121	8	65	78	23	98	113	100	25	36	31	46	40	25	115	19
10	17	66	51	108	89	122	60	67	104	24	123	114	6	13	33	17	104
14	108	66	117	125	52	92	112	113	48	123	121	10	26	63	37	75	9	2	120	15	1	72	56	14	12	87	62
11	22	68	39	19	102	62	92	29	117	21	98	48	86	67	88	99	83
96	16	48	62	46	112	120	5	107	20	112	121	73	99	8	47	101	124
5	73	122	6	67	2	116	108	53	105	36	24	88	62	57	87	87	73
26	102	42	11	0	118	13	11	72	119	63	120	91	112	126	115	40	1
58	86	121	107	83	27	15	97	54	118	110	86	41	68	88	119	2	26
72	82	23	86	88	71	29	5	111	38	2	27	50	73	54	32	72	36
29	11	45	44	32	35	66	61	117	75	117	17	109	115	4	67	54	78
87	110	35	14	100	17	120	57	116	6	32	0	57	50	23	37	28	69
113	46	15	23	52	111	74	51	42	78	0	9	79	8	77	54	53	117
57	70	91	67	2	24	122	58	17	4	101	64	115	64	109	80	29	116
3	98	110	126	20	69	99	119	89	75	54	24	101	54	58	64	58	18
28	1	75	6	53	30	65	124	37	116	35	23	73	15	86	115	81	82
101	28	107	86	88	78	35	78	109	126	32	19	93	31	51	63	126	96
79	114	98	109	33	102	18	51	26	23	16	48	126	46	86	9	122	125
80	78	56	78	58	66	38	10	72	27	7	48	125	39	47	3	120	7
80	94	84	65	18	107	85	124	110	127	123	102	20	40	86	76	116	14
82	105	96	16	86	40	117	16	67	18	3	124	111	72	87	75	101	15
